ds,yhat,yhat_lower,yhat_upper,SKU_ID,SKU_Name,SKU_Category,qty_forecast,qty_lower,qty_upper,revenue_forecast
2025-10-01,1039.4276476704183,780.549186422408,1321.965669054816,S005,Nextar Brownies Pie 40g,Kue/Pie,1039,781,1322,7894811.0
2025-10-02,1047.6810214750449,773.7799602662841,1326.9200895975976,S005,Nextar Brownies Pie 40g,Kue/Pie,1048,774,1327,7963197.0
2025-10-03,1055.1369028998197,794.466105084259,1343.3748199705465,S005,Nextar Brownies Pie 40g,Kue/Pie,1055,794,1343,8016386.0
2025-10-04,1061.6778267243985,761.2240740012138,1337.4950370455665,S005,Nextar Brownies Pie 40g,Kue/Pie,1062,761,1337,8069576.0
2025-10-05,1067.2154459224057,785.2726745078247,1334.9926358486778,S005,Nextar Brownies Pie 40g,Kue/Pie,1067,785,1335,8107568.0
2025-10-06,1071.6939366657396,770.9262958439565,1360.9725607019702,S005,Nextar Brownies Pie 40g,Kue/Pie,1072,771,1361,8145560.0
2025-10-07,1075.0924880043756,811.7431603857628,1348.0874403442133,S005,Nextar Brownies Pie 40g,Kue/Pie,1075,812,1348,8168356.0
2025-10-08,1077.4267803840085,798.88352118627,1346.8871370583613,S005,Nextar Brownies Pie 40g,Kue/Pie,1077,799,1347,8183553.0
2025-10-09,1078.7493855326009,770.6602495011676,1359.0160111586658,S005,Nextar Brownies Pie 40g,Kue/Pie,1079,771,1359,8198750.0
2025-10-10,1079.1490511866898,801.808651553364,1355.8855885510216,S005,Nextar Brownies Pie 40g,Kue/Pie,1079,802,1356,8198750.0
2025-10-11,1078.7488667581229,815.4938220702765,1368.9634997124165,S005,Nextar Brownies Pie 40g,Kue/Pie,1079,815,1369,8198750.0
2025-10-12,1077.7033394225555,815.8982085176955,1360.7432715388243,S005,Nextar Brownies Pie 40g,Kue/Pie,1078,816,1361,8191151.0
2025-10-13,1076.1944432613582,789.5712124740757,1365.739498741352,S005,Nextar Brownies Pie 40g,Kue/Pie,1076,790,1366,8175954.0
2025-10-14,1074.4267360158224,796.4936432311065,1337.196818620599,S005,Nextar Brownies Pie 40g,Kue/Pie,1074,796,1337,8160757.0
2025-10-15,1072.6216677561042,809.4926887536188,1329.3158945252176,S005,Nextar Brownies Pie 40g,Kue/Pie,1073,809,1329,8153159.0
2025-10-16,1071.0112323985286,779.9738155454484,1365.854080860459,S005,Nextar Brownies Pie 40g,Kue/Pie,1071,780,1366,8137962.0
2025-10-17,1069.831135686424,783.1591452744924,1365.0380527113498,S005,Nextar Brownies Pie 40g,Kue/Pie,1070,783,1365,8130363.0
2025-10-18,1069.313671242066,788.1319735277466,1353.837297800485,S005,Nextar Brownies Pie 40g,Kue/Pie,1069,788,1354,8122765.0
2025-10-19,1069.6805089862166,779.9955380963803,1347.7973697219963,S005,Nextar Brownies Pie 40g,Kue/Pie,1070,780,1348,8130363.0
2025-10-20,1071.1356071404928,783.7318610317695,1357.2957627194844,S005,Nextar Brownies Pie 40g,Kue/Pie,1071,784,1357,8137962.0
2025-10-21,1073.8584598752864,802.9231890181238,1340.6678086867153,S005,Nextar Brownies Pie 40g,Kue/Pie,1074,803,1341,8160757.0
2025-10-22,1077.9978873063294,803.6357420254417,1352.080977843163,S005,Nextar Brownies Pie 40g,Kue/Pie,1078,804,1352,8191151.0
2025-10-23,1083.6665630318614,813.9901743517594,1353.1396518262413,S005,Nextar Brownies Pie 40g,Kue/Pie,1084,814,1353,8236742.0
2025-10-24,1090.9364569627005,825.5267694643228,1371.1958230987384,S005,Nextar Brownies Pie 40g,Kue/Pie,1091,826,1371,8289931.0
2025-10-25,1099.835348242036,817.2778498767528,1365.507577008554,S005,Nextar Brownies Pie 40g,Kue/Pie,1100,817,1366,8358317.0
2025-10-26,1110.344535150512,822.5708667316948,1404.706838267266,S005,Nextar Brownies Pie 40g,Kue/Pie,1110,823,1405,8434302.0
2025-10-27,1122.397836774523,838.042023327303,1410.3701833566347,S005,Nextar Brownies Pie 40g,Kue/Pie,1122,838,1410,8525484.0
2025-10-28,1135.8819457411803,877.3974525076488,1411.891838693131,S005,Nextar Brownies Pie 40g,Kue/Pie,1136,877,1412,8631862.0
2025-10-29,1150.6381534632603,887.6489217222864,1447.3487952669532,S005,Nextar Brownies Pie 40g,Kue/Pie,1151,888,1447,8745839.0
2025-10-30,1166.4654301492646,887.3427191535038,1436.1721280514344,S005,Nextar Brownies Pie 40g,Kue/Pie,1166,887,1436,8859817.0
2025-10-31,1183.1248024241365,902.1960235155349,1437.4068803447926,S005,Nextar Brownies Pie 40g,Kue/Pie,1183,902,1437,8988991.0
2025-11-01,1200.3449329104371,908.1670918373969,1480.9528280527127,S005,Nextar Brownies Pie 40g,Kue/Pie,1200,908,1481,9118165.0
2025-11-02,1217.8287696619964,931.7618446319858,1491.8747707104408,S005,Nextar Brownies Pie 40g,Kue/Pie,1218,932,1492,9254937.0
2025-11-03,1235.261100000074,970.7745009301397,1503.1199367383695,S005,Nextar Brownies Pie 40g,Kue/Pie,1235,971,1503,9384111.0
2025-11-04,1252.3168140865007,973.5343107440262,1535.6906426866421,S005,Nextar Brownies Pie 40g,Kue/Pie,1252,974,1536,9513285.0
2025-11-05,1268.6696593842548,1016.3196008183297,1551.4234954239148,S005,Nextar Brownies Pie 40g,Kue/Pie,1269,1016,1551,9642459.0
2025-11-06,1284.0012487706292,993.6941793418132,1565.533149412368,S005,Nextar Brownies Pie 40g,Kue/Pie,1284,994,1566,9756436.0
2025-11-07,1298.0100731047532,1007.9220973972186,1567.8967465372189,S005,Nextar Brownies Pie 40g,Kue/Pie,1298,1008,1568,9862815.0
2025-11-08,1310.4202639489074,1024.1697873350902,1591.0141571163533,S005,Nextar Brownies Pie 40g,Kue/Pie,1310,1024,1591,9953996.0
2025-11-09,1320.9898541576667,1072.8791779378905,1616.6496870487174,S005,Nextar Brownies Pie 40g,Kue/Pie,1321,1073,1617,10037579.0
2025-11-10,1329.5182932292098,1057.967620462312,1597.492017385858,S005,Nextar Brownies Pie 40g,Kue/Pie,1330,1058,1597,10105966.0
2025-11-11,1335.8529905166156,1039.7762002138782,1618.5765271716045,S005,Nextar Brownies Pie 40g,Kue/Pie,1336,1040,1619,10151557.0
2025-11-12,1339.8946822650626,1063.9593029908676,1615.5756240952014,S005,Nextar Brownies Pie 40g,Kue/Pie,1340,1064,1616,10181950.0
2025-11-13,1341.6014474345145,1058.8931742245275,1595.5181903435284,S005,Nextar Brownies Pie 40g,Kue/Pie,1342,1059,1596,10197147.0
2025-11-14,1340.9912316553243,1078.6569583929058,1609.7660734743013,S005,Nextar Brownies Pie 40g,Kue/Pie,1341,1079,1610,10189549.0
2025-11-15,1338.1427775633244,1067.3173603392154,1626.1750410896307,S005,Nextar Brownies Pie 40g,Kue/Pie,1338,1067,1626,10166753.0
2025-11-16,1333.1949021385064,1033.4525994510022,1608.1893402277935,S005,Nextar Brownies Pie 40g,Kue/Pie,1333,1033,1608,10128761.0
2025-11-17,1326.3441063951761,1035.5014713868447,1621.9608937009739,S005,Nextar Brownies Pie 40g,Kue/Pie,1326,1036,1622,10075572.0
2025-11-18,1317.8405486153029,1038.547243072018,1591.5574397834607,S005,Nextar Brownies Pie 40g,Kue/Pie,1318,1039,1592,10014784.0
2025-11-19,1307.9824580210259,1051.9078480814662,1599.464571866773,S005,Nextar Brownies Pie 40g,Kue/Pie,1308,1052,1599,9938799.0
2025-11-20,1297.1091100665521,1009.1808513343506,1571.5104767915097,S005,Nextar Brownies Pie 40g,Kue/Pie,1297,1009,1572,9855216.0
2025-11-21,1285.5925261405005,1002.6915627699373,1571.282864345654,S005,Nextar Brownies Pie 40g,Kue/Pie,1286,1003,1571,9771633.0
2025-11-22,1273.828098215423,997.2154758985223,1539.9524909513839,S005,Nextar Brownies Pie 40g,Kue/Pie,1274,997,1540,9680451.0
2025-11-23,1262.2243717638473,967.0960387480842,1548.0654227699367,S005,Nextar Brownies Pie 40g,Kue/Pie,1262,967,1548,9589270.0
2025-11-24,1251.1922471030987,968.0668149536701,1552.9349186341015,S005,Nextar Brownies Pie 40g,Kue/Pie,1251,968,1553,9505687.0
2025-11-25,1241.1338794198025,958.6500875289232,1557.7818465103453,S005,Nextar Brownies Pie 40g,Kue/Pie,1241,959,1558,9429702.0
2025-11-26,1232.4315704209002,956.5141966950836,1517.1930128553322,S005,Nextar Brownies Pie 40g,Kue/Pie,1232,957,1517,9361316.0
2025-11-27,1225.436949416949,940.6002575600629,1492.5910075824656,S005,Nextar Brownies Pie 40g,Kue/Pie,1225,941,1493,9308126.0
2025-11-28,1220.4607384421895,941.4846099107485,1485.8172230489959,S005,Nextar Brownies Pie 40g,Kue/Pie,1220,941,1486,9270134.0
2025-11-29,1217.7633847473414,934.9662082927623,1492.7384966924392,S005,Nextar Brownies Pie 40g,Kue/Pie,1218,935,1493,9254937.0
2025-11-30,1217.5468248848886,947.7484765011235,1504.7799509384838,S005,Nextar Brownies Pie 40g,Kue/Pie,1218,948,1505,9254937.0
2025-12-01,1219.947618075502,940.4343496999995,1500.7914555691743,S005,Nextar Brownies Pie 40g,Kue/Pie,1220,940,1501,9270134.0
2025-12-02,1225.031653251124,948.9095027764193,1525.1550414000637,S005,Nextar Brownies Pie 40g,Kue/Pie,1225,949,1525,9308126.0
2025-12-03,1232.7905949506098,945.3388915006515,1494.6518244471285,S005,Nextar Brownies Pie 40g,Kue/Pie,1233,945,1495,9368914.0
2025-12-04,1243.1401891099674,926.8245514115381,1515.379167133791,S005,Nextar Brownies Pie 40g,Kue/Pie,1243,927,1515,9444899.0
2025-12-05,1255.9205018951066,977.3542968317034,1531.0005277004798,S005,Nextar Brownies Pie 40g,Kue/Pie,1256,977,1531,9543679.0
2025-12-06,1270.898114342859,1000.9942549680813,1552.3179259161182,S005,Nextar Brownies Pie 40g,Kue/Pie,1271,1001,1552,9657656.0
2025-12-07,1287.770244049447,1001.7903884029473,1584.3463288698656,S005,Nextar Brownies Pie 40g,Kue/Pie,1288,1002,1584,9786830.0
2025-12-08,1306.1707138680595,1030.052433505159,1594.539373459964,S005,Nextar Brownies Pie 40g,Kue/Pie,1306,1030,1595,9923602.0
2025-12-09,1325.677637942803,1056.5479192170035,1612.7751065942418,S005,Nextar Brownies Pie 40g,Kue/Pie,1326,1057,1613,10075572.0
2025-12-10,1345.8226487733075,1070.9888104971044,1626.1352073699209,S005,Nextar Brownies Pie 40g,Kue/Pie,1346,1071,1626,10227541.0
2025-12-11,1366.101446662604,1080.636155422088,1645.8292505119066,S005,Nextar Brownies Pie 40g,Kue/Pie,1366,1081,1646,10379511.0
2025-12-12,1385.9854160286063,1098.8433273230228,1666.3724217693796,S005,Nextar Brownies Pie 40g,Kue/Pie,1386,1099,1666,10531480.0
2025-12-13,1404.9340226935774,1129.0460673412276,1708.7910276912492,S005,Nextar Brownies Pie 40g,Kue/Pie,1405,1129,1709,10675851.0
2025-12-14,1422.407683276034,1134.1168400800902,1685.5488276864291,S005,Nextar Brownies Pie 40g,Kue/Pie,1422,1134,1686,10805025.0
2025-12-15,1437.8807828591323,1163.9563998032895,1700.975623624565,S005,Nextar Brownies Pie 40g,Kue/Pie,1438,1164,1701,10926600.0
2025-12-16,1450.854510662761,1175.4792539105235,1723.4183800286644,S005,Nextar Brownies Pie 40g,Kue/Pie,1451,1175,1723,11025381.0
2025-12-17,1460.8691857200165,1188.3994411137617,1731.708213351204,S005,Nextar Brownies Pie 40g,Kue/Pie,1461,1188,1732,11101365.0
2025-12-18,1467.515755544523,1190.5706290452013,1748.0072914748455,S005,Nextar Brownies Pie 40g,Kue/Pie,1468,1191,1748,11154555.0
2025-12-19,1470.446170227305,1190.7655844061044,1749.293719454851,S005,Nextar Brownies Pie 40g,Kue/Pie,1470,1191,1749,11169752.0
2025-12-20,1469.3823618321762,1185.8365602118377,1726.834387647223,S005,Nextar Brownies Pie 40g,Kue/Pie,1469,1186,1727,11162153.0
2025-12-21,1464.1235936760145,1185.1282954892802,1755.1536933869052,S005,Nextar Brownies Pie 40g,Kue/Pie,1464,1185,1755,11124161.0
2025-12-22,1454.551985174219,1190.0922511761498,1727.3430931684188,S005,Nextar Brownies Pie 40g,Kue/Pie,1455,1190,1727,11055774.0
2025-12-23,1440.6360643317296,1164.9142157332162,1713.3419328997686,S005,Nextar Brownies Pie 40g,Kue/Pie,1441,1165,1713,10949396.0
2025-12-24,1422.4322504324389,1146.5631130697757,1720.9928162954131,S005,Nextar Brownies Pie 40g,Kue/Pie,1422,1147,1721,10805025.0
2025-12-25,1400.0842226895693,1116.741108680108,1675.484474895959,S005,Nextar Brownies Pie 40g,Kue/Pie,1400,1117,1675,10637859.0
2025-12-26,1373.8201851405095,1096.521773714315,1635.285253745093,S005,Nextar Brownies Pie 40g,Kue/Pie,1374,1097,1635,10440298.0
2025-12-27,1343.9480924462416,1059.6868172359952,1628.835830722762,S005,Nextar Brownies Pie 40g,Kue/Pie,1344,1060,1629,10212344.0
2025-12-28,1310.848954029842,1026.2714405258957,1615.712241808721,S005,Nextar Brownies Pie 40g,Kue/Pie,1311,1026,1616,9961595.0
2025-12-29,1274.9683837328307,1007.1334222839822,1567.6278815755268,S005,Nextar Brownies Pie 40g,Kue/Pie,1275,1007,1568,9688050.0
2025-12-30,1236.8066075591782,958.4889102924717,1487.7700912994208,S005,Nextar Brownies Pie 40g,Kue/Pie,1237,958,1488,9399308.0
2025-12-31,1196.9071818725038,930.8369267237003,1477.0526361540792,S005,Nextar Brownies Pie 40g,Kue/Pie,1197,931,1477,9095369.0
2025-10-01,1041.0398908655677,738.5376908211043,1329.2693725213935,S006,Nextar Nastar Pie 30g,Kue/Pie,1041,739,1329,6697581.0
2025-10-02,1061.596660195928,766.7570162740493,1355.6245328048947,S006,Nextar Nastar Pie 30g,Kue/Pie,1062,767,1356,6832690.0
2025-10-03,1081.941350766193,780.9800898899841,1381.8607584476,S006,Nextar Nastar Pie 30g,Kue/Pie,1082,781,1382,6961366.0
2025-10-04,1101.7688635563027,777.6793101535122,1406.7083892212406,S006,Nextar Nastar Pie 30g,Kue/Pie,1102,778,1407,7090042.0
2025-10-05,1120.7892405950013,807.942171684598,1428.2558178508766,S006,Nextar Nastar Pie 30g,Kue/Pie,1121,808,1428,7212284.0
2025-10-06,1138.7335843539938,847.9905071392819,1444.853552795876,S006,Nextar Nastar Pie 30g,Kue/Pie,1139,848,1445,7328093.0
2025-10-07,1155.3594140806356,865.9279049165834,1441.5809473027339,S006,Nextar Nastar Pie 30g,Kue/Pie,1155,866,1442,7431033.0
2025-10-08,1170.4553369104176,886.7474572069242,1475.0722773428336,S006,Nextar Nastar Pie 30g,Kue/Pie,1170,887,1475,7527540.0
2025-10-09,1183.8449304914723,906.8161966042235,1502.0150995199529,S006,Nextar Nastar Pie 30g,Kue/Pie,1184,907,1502,7617613.0
2025-10-10,1195.3897553604952,883.5976666646799,1478.8803831755747,S006,Nextar Nastar Pie 30g,Kue/Pie,1195,884,1479,7688385.0
2025-10-11,1204.9914388320142,914.2640749687815,1486.8119015783902,S006,Nextar Nastar Pie 30g,Kue/Pie,1205,914,1487,7752723.0
2025-10-12,1212.5927970345033,920.237285917531,1519.1251404750028,S006,Nextar Nastar Pie 30g,Kue/Pie,1213,920,1519,7804193.0
2025-10-13,1218.177987246399,928.1114920974561,1513.4165990574859,S006,Nextar Nastar Pie 30g,Kue/Pie,1218,928,1513,7836362.0
2025-10-14,1221.7717081338585,904.7533240549063,1509.8353533317045,S006,Nextar Nastar Pie 30g,Kue/Pie,1222,905,1510,7862098.0
2025-10-15,1223.4374901635092,928.5913450229104,1525.5744620077903,S006,Nextar Nastar Pie 30g,Kue/Pie,1223,929,1526,7868531.0
2025-10-16,1223.2751416617973,916.7074274618204,1525.4929905026536,S006,Nextar Nastar Pie 30g,Kue/Pie,1223,917,1525,7868531.0
2025-10-17,1221.4174370774836,908.400739428385,1491.727366393096,S006,Nextar Nastar Pie 30g,Kue/Pie,1221,908,1492,7855664.0
2025-10-18,1218.0261523965503,908.3942097806901,1525.3771473414001,S006,Nextar Nastar Pie 30g,Kue/Pie,1218,908,1525,7836362.0
2025-10-19,1213.287567856745,922.0097906412641,1529.5572289005288,S006,Nextar Nastar Pie 30g,Kue/Pie,1213,922,1530,7804193.0
2025-10-20,1207.4075697072494,896.2911054525459,1488.5776084525603,S006,Nextar Nastar Pie 30g,Kue/Pie,1207,896,1489,7765591.0
2025-10-21,1200.6064904587854,898.7148222395713,1522.6502888986072,S006,Nextar Nastar Pie 30g,Kue/Pie,1201,899,1523,7726988.0
2025-10-22,1193.1138306872872,911.9355176346213,1455.7612670724593,S006,Nextar Nastar Pie 30g,Kue/Pie,1193,912,1456,7675518.0
2025-10-23,1185.163004924019,873.1557192099284,1447.3913266755367,S006,Nextar Nastar Pie 30g,Kue/Pie,1185,873,1447,7624047.0
2025-10-24,1176.9862495472264,857.6269091117905,1471.65213884564,S006,Nextar Nastar Pie 30g,Kue/Pie,1177,858,1472,7572577.0
2025-10-25,1168.8098220607085,869.7287681025041,1458.8693059150132,S006,Nextar Nastar Pie 30g,Kue/Pie,1169,870,1459,7521107.0
2025-10-26,1160.849608996168,862.0593109780827,1448.3428723034292,S006,Nextar Nastar Pie 30g,Kue/Pie,1161,862,1448,7469636.0
2025-10-27,1153.3072443079996,843.335750806192,1449.4017715956186,S006,Nextar Nastar Pie 30g,Kue/Pie,1153,843,1449,7418166.0
2025-10-28,1146.366822031445,824.4919199586861,1440.0592372495432,S006,Nextar Nastar Pie 30g,Kue/Pie,1146,824,1440,7373129.0
2025-10-29,1140.192266717626,850.09004513533,1429.8917898065051,S006,Nextar Nastar Pie 30g,Kue/Pie,1140,850,1430,7334526.0
2025-10-30,1134.925403378766,849.0110835200818,1430.9150255899083,S006,Nextar Nastar Pie 30g,Kue/Pie,1135,849,1431,7302357.0
2025-10-31,1130.6847460409926,825.0280222768121,1426.2151636052179,S006,Nextar Nastar Pie 30g,Kue/Pie,1131,825,1426,7276622.0
2025-11-01,1127.5650012183653,827.382754864528,1407.7019990405586,S006,Nextar Nastar Pie 30g,Kue/Pie,1128,827,1408,7257321.0
2025-11-02,1125.6372603776879,843.3033292806199,1424.782449819477,S006,Nextar Nastar Pie 30g,Kue/Pie,1126,843,1425,7244453.0
2025-11-03,1124.949834450695,836.0914258828238,1414.318450535277,S006,Nextar Nastar Pie 30g,Kue/Pie,1125,836,1414,7238020.0
2025-11-04,1125.5296642966389,832.1236540445592,1413.3462560557746,S006,Nextar Nastar Pie 30g,Kue/Pie,1126,832,1413,7244453.0
2025-11-05,1127.38422431356,840.7646652104855,1405.3022103295907,S006,Nextar Nastar Pie 30g,Kue/Pie,1127,841,1405,7250887.0
2025-11-06,1130.5038226382446,829.9372194136687,1424.6531666831659,S006,Nextar Nastar Pie 30g,Kue/Pie,1131,830,1425,7276622.0
2025-11-07,1134.8641909754542,829.819886222126,1423.6844415793382,S006,Nextar Nastar Pie 30g,Kue/Pie,1135,830,1424,7302357.0
2025-11-08,1140.4292503644324,841.2315005764116,1436.9520179786539,S006,Nextar Nastar Pie 30g,Kue/Pie,1140,841,1437,7334526.0
2025-11-09,1147.1539363157558,856.8111898839121,1423.2862214200602,S006,Nextar Nastar Pie 30g,Kue/Pie,1147,857,1423,7379563.0
2025-11-10,1154.9869678053328,874.9081399905523,1451.5467778287446,S006,Nextar Nastar Pie 30g,Kue/Pie,1155,875,1452,7431033.0
2025-11-11,1163.8734495480683,851.9932083231739,1453.870166559548,S006,Nextar Nastar Pie 30g,Kue/Pie,1164,852,1454,7488938.0
2025-11-12,1173.75720561562,884.0119257436402,1468.2204552327078,S006,Nextar Nastar Pie 30g,Kue/Pie,1174,884,1468,7553275.0
2025-11-13,1184.5827545265765,892.7409201458655,1487.1539630241093,S006,Nextar Nastar Pie 30g,Kue/Pie,1185,893,1487,7624047.0
2025-11-14,1196.2968510247558,903.9208499142891,1500.5032524217615,S006,Nextar Nastar Pie 30g,Kue/Pie,1196,904,1501,7694819.0
2025-11-15,1208.849537384746,924.710548239514,1501.728433366104,S006,Nextar Nastar Pie 30g,Kue/Pie,1209,925,1502,7778458.0
2025-11-16,1222.1946666663423,934.7622675972676,1517.9631092692837,S006,Nextar Nastar Pie 30g,Kue/Pie,1222,935,1518,7862098.0
2025-11-17,1236.2898812506737,932.9025240869761,1548.7344550450905,S006,Nextar Nastar Pie 30g,Kue/Pie,1236,933,1549,7952171.0
2025-11-18,1251.0960515437255,957.455462711787,1540.21683464763,S006,Nextar Nastar Pie 30g,Kue/Pie,1251,957,1540,8048678.0
2025-11-19,1266.5762012295518,960.9472933674064,1560.4871664420675,S006,Nextar Nastar Pie 30g,Kue/Pie,1267,961,1560,8151618.0
2025-11-20,1282.6939661848994,989.7958831966796,1585.9598422843615,S006,Nextar Nastar Pie 30g,Kue/Pie,1283,990,1586,8254559.0
2025-11-21,1299.4116534436125,994.207491777642,1583.9159665494528,S006,Nextar Nastar Pie 30g,Kue/Pie,1299,994,1584,8357500.0
2025-11-22,1316.6879837788767,1029.309548127872,1605.6567366232289,S006,Nextar Nastar Pie 30g,Kue/Pie,1317,1029,1606,8473308.0
2025-11-23,1334.475615967437,1012.8123577952775,1653.0407540892422,S006,Nextar Nastar Pie 30g,Kue/Pie,1334,1013,1653,8582683.0
2025-11-24,1352.7185621052058,1072.0719450853203,1643.2900036388125,S006,Nextar Nastar Pie 30g,Kue/Pie,1353,1072,1643,8704925.0
2025-11-25,1371.3496110545527,1070.8060692578322,1675.160869403348,S006,Nextar Nastar Pie 30g,Kue/Pie,1371,1071,1675,8820733.0
2025-11-26,1390.2878809132287,1109.5950188356014,1690.5137548098148,S006,Nextar Nastar Pie 30g,Kue/Pie,1390,1110,1691,8942975.0
2025-11-27,1409.436621124782,1105.0643079906997,1710.6325975682712,S006,Nextar Nastar Pie 30g,Kue/Pie,1409,1105,1711,9065217.0
2025-11-28,1428.6813804451372,1131.1040074810292,1719.8981095951365,S006,Nextar Nastar Pie 30g,Kue/Pie,1429,1131,1720,9193893.0
2025-11-29,1447.888648513473,1161.7249487055478,1758.6839968546112,S006,Nextar Nastar Pie 30g,Kue/Pie,1448,1162,1759,9316135.0
2025-11-30,1466.905066448971,1186.8818493735964,1773.7007121992408,S006,Nextar Nastar Pie 30g,Kue/Pie,1467,1187,1774,9438377.0
2025-12-01,1485.5572860278257,1207.4242688692439,1766.346798805792,S006,Nextar Nastar Pie 30g,Kue/Pie,1486,1207,1766,9560620.0
2025-12-02,1503.6525380371618,1212.0021653604813,1794.4380121328784,S006,Nextar Nastar Pie 30g,Kue/Pie,1504,1212,1794,9676428.0
2025-12-03,1520.9799488807002,1245.9751138460992,1797.635918158773,S006,Nextar Nastar Pie 30g,Kue/Pie,1521,1246,1798,9785802.0
2025-12-04,1537.3126210665373,1242.9736998387666,1850.5246435326144,S006,Nextar Nastar Pie 30g,Kue/Pie,1537,1243,1851,9888743.0
2025-12-05,1552.4104685245672,1246.4890046733208,1846.8655507047984,S006,Nextar Nastar Pie 30g,Kue/Pie,1552,1246,1847,9985250.0
2025-12-06,1566.0237725383447,1276.064754352137,1862.146821577812,S006,Nextar Nastar Pie 30g,Kue/Pie,1566,1276,1862,10075323.0
2025-12-07,1577.8973991934013,1276.6655215842043,1880.4147437964384,S006,Nextar Nastar Pie 30g,Kue/Pie,1578,1277,1880,10152529.0
2025-12-08,1587.7755954254908,1307.7299995555618,1874.481105687924,S006,Nextar Nastar Pie 30g,Kue/Pie,1588,1308,1874,10216867.0
2025-12-09,1595.4072587517535,1289.2069976783873,1873.319896940231,S006,Nextar Nastar Pie 30g,Kue/Pie,1595,1289,1873,10261903.0
2025-12-10,1600.5515562969658,1292.2116265992533,1891.3625663525904,S006,Nextar Nastar Pie 30g,Kue/Pie,1601,1292,1891,10300506.0
2025-12-11,1602.9837524394702,1292.3507446844003,1895.1967439040714,S006,Nextar Nastar Pie 30g,Kue/Pie,1603,1292,1895,10313374.0
2025-12-12,1602.5010918578892,1307.4534444452497,1874.769605951861,S006,Nextar Nastar Pie 30g,Kue/Pie,1603,1307,1875,10313374.0
2025-12-13,1598.9285764248025,1313.00657010448,1935.052367199868,S006,Nextar Nastar Pie 30g,Kue/Pie,1599,1313,1935,10287638.0
2025-12-14,1592.1244706116975,1308.0834188993306,1888.1900495273044,S006,Nextar Nastar Pie 30g,Kue/Pie,1592,1308,1888,10242602.0
2025-12-15,1581.9853710532375,1288.0719669866403,1876.6094072161704,S006,Nextar Nastar Pie 30g,Kue/Pie,1582,1288,1877,10178264.0
2025-12-16,1568.4506817496494,1281.5508466331903,1880.5465498462645,S006,Nextar Nastar Pie 30g,Kue/Pie,1568,1282,1881,10088191.0
2025-12-17,1551.5063469956654,1274.1592406961165,1808.9517187428523,S006,Nextar Nastar Pie 30g,Kue/Pie,1552,1274,1809,9985250.0
2025-12-18,1531.187709310819,1261.4728317469408,1842.5797439424896,S006,Nextar Nastar Pie 30g,Kue/Pie,1531,1261,1843,9850140.0
2025-12-19,1507.5813790618904,1210.7954693917038,1788.38782453939,S006,Nextar Nastar Pie 30g,Kue/Pie,1508,1211,1788,9702163.0
2025-12-20,1480.8260256465087,1195.0669450990388,1769.0588851820455,S006,Nextar Nastar Pie 30g,Kue/Pie,1481,1195,1769,9528451.0
2025-12-21,1451.112026452601,1158.680191939646,1781.7882129891418,S006,Nextar Nastar Pie 30g,Kue/Pie,1451,1159,1782,9335437.0
2025-12-22,1418.6799386342361,1112.9182313954134,1743.5515209598125,S006,Nextar Nastar Pie 30g,Kue/Pie,1419,1113,1744,9129555.0
2025-12-23,1383.8177892754068,1108.3499599491583,1686.4725298074407,S006,Nextar Nastar Pie 30g,Kue/Pie,1384,1108,1686,8904372.0
2025-12-24,1346.8572109127933,1043.7958497724487,1662.2160414927664,S006,Nextar Nastar Pie 30g,Kue/Pie,1347,1044,1662,8666322.0
2025-12-25,1308.168480789189,1028.899168031137,1577.2880044256879,S006,Nextar Nastar Pie 30g,Kue/Pie,1308,1029,1577,8415404.0
2025-12-26,1268.1545527151818,965.8772078071928,1555.455705480147,S006,Nextar Nastar Pie 30g,Kue/Pie,1268,966,1555,8158052.0
2025-12-27,1227.244199162218,937.7280619990196,1511.7896676683297,S006,Nextar Nastar Pie 30g,Kue/Pie,1227,938,1512,7894267.0
2025-12-28,1185.8844073588054,877.2806941846696,1482.7473018985331,S006,Nextar Nastar Pie 30g,Kue/Pie,1186,877,1483,7630481.0
2025-12-29,1144.5321959234652,815.8121919491878,1428.4440027721937,S006,Nextar Nastar Pie 30g,Kue/Pie,1145,816,1428,7366695.0
2025-12-30,1103.646037279653,807.1734725013525,1373.2076840732589,S006,Nextar Nastar Pie 30g,Kue/Pie,1104,807,1373,7102910.0
2025-12-31,1063.6770851422839,782.5006162029333,1350.6333126952518,S006,Nextar Nastar Pie 30g,Kue/Pie,1064,783,1351,6845558.0
2025-10-01,1047.4268322477217,763.2793276027629,1345.9912115275165,S007,Richeese Siip Keju 20g,Extruded Snack,1047,763,1346,2830089.0
2025-10-02,1054.7848692697535,760.4446462847615,1330.765813706928,S007,Richeese Siip Keju 20g,Extruded Snack,1055,760,1331,2851713.0
2025-10-03,1062.7465269063828,787.3895568891038,1334.4860634143922,S007,Richeese Siip Keju 20g,Extruded Snack,1063,787,1334,2873337.0
2025-10-04,1071.232970035609,801.6201811368107,1324.0090111390077,S007,Richeese Siip Keju 20g,Extruded Snack,1071,802,1324,2894962.0
2025-10-05,1080.1631535073252,793.4182003302284,1368.229179189781,S007,Richeese Siip Keju 20g,Extruded Snack,1080,793,1368,2919289.0
2025-10-06,1089.4566162736078,824.9658687801931,1364.7076759587937,S007,Richeese Siip Keju 20g,Extruded Snack,1089,825,1365,2943617.0
